user_id;created_at;status_id;text
2257741364;2021-04-16T18:40:14Z;1383128113048084481;Why would vaccinating pregnant women help the NHS from being overwhelmed  99  aren t in the vulnerable demographic    The NHS is protected  Our social contract has been fulfilled    COVID19  CovidVaccine  
84795688;2021-04-16T18:38:59Z;1383127800010342403; Covaxin production to be increased to 100 million doses by September 2021  Centre   COVIDVaccine  Vaccine  LargestVaccineDrive  COVIDSecondWave  COVID19India  WeekendCurfew   coronavirus  Corona  CoronaPandemic  COVIDEmergency   
1221637955242074112;2021-04-16T18:35:40Z;1383126966241464324;One way  can fast track  CovidVaccine is to give them to family doctors  Pfizer  Moderna  AZ   They can reduce  vaccinehesitancy and can identify at risk patients   They do this all the time  HugeResource    COVID19ON      
2453702234;2021-04-16T18:13:34Z;1383121405164855297;I was invited to get a  CovidVaccine  My abuelita  grandma  who is 94 is not  I live in England  she in Peru   The vaccine disparity is sad and I feel guilty     Ps  abuelita said  get it or I will kill you  She is a sassy retired doctor  
106779633;2021-04-16T18:11:21Z;1383120845074268160;Dearest Ontarians  please don t shop around for your preferred  CovidVaccine  Every person who delays because they want a different jab makes someone under 55 years wait even longer for their chance  Please don t turn down AZ if you re eligible   Respectfully  everyone under 55 
139649204;2021-04-16T18:07:47Z;1383119948113907717; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
19883833;2021-04-16T18:06:46Z;1383119693741965316; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
526248463;2021-04-16T17:53:13Z;1383116283705753602; COVIDVaccine registration is open for people aged 68   69  The quickest   easiest way to register is online  You'll need your PPSN  Eircode  mobile phone number   email address  Don't worry if you can't register today  registration will stay open   
225333204;2021-04-16T17:42:49Z;1383113667122724869; CovidVaccine my mum is 83 I have only anecdotal evidence  In the last 3 wks since having the ja5  she has lost so much cognitive function  She has become severly afraid of the world and is forgetting the most simplest of things  She's old  I get that but deterioration like this 
1472412660;2021-04-16T17:33:15Z;1383111257268568070;Excellent thread by THE best science communicator  on common questions about the   CovidVaccine         
34695570;2021-04-16T17:25:57Z;1383109422852026370; California sheriff overruled health official  linked man s death to  CovidVaccine    resist  coronavirus  
1253212971389480962;2021-04-16T17:21:30Z;1383108298879094784;16 04 2021    COVID19Vaccination Bulletin Daily State Report  Provisional    CovidVaccine  LargestVaccineDrive 
331864347;2021-04-16T17:13:31Z;1383106293892853764;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
1055769137375559682;2021-04-16T17:05:24Z;1383104251287732224; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
2740231030;2021-04-16T17:01:50Z;1383103351945101316;Excellent thread by THE best science communicator  on common questions about the   CovidVaccine         
2800466323;2021-04-16T16:42:59Z;1383098609848160256;Micheál Martin confirms that the president of the EU commission has informed him of plans to ramp up vaccinations for children through 2022 and 2023   CovidVaccine  Ireland  EndTheLockdown 
1298849884221706241;2021-04-16T16:40:25Z;1383097963807924236;Micheál Martin confirms that the president of the EU commission has informed him of plans to ramp up vaccinations for children through 2022 and 2023   CovidVaccine  Ireland  EndTheLockdown 
247719102;2021-04-16T16:36:45Z;1383097037537746944; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
257298187;2021-04-16T16:35:11Z;1383096646708424705;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
1000289028;2021-04-16T16:33:58Z;1383096339601502208;It s  Ramadan and the COVID 19 Vaccine does not invalidate your fast  When it s your turn  like me  please do get vaccinated      Vaccinated      All the coronavirus vaccines are safe  effective   will protect you from the virus    Covid 19  CovidVaccine  Ramadan  NHSCOVIDVaccine 
3420367953;2021-04-16T16:31:01Z;1383095595326447625;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
38268238;2021-04-16T16:25:09Z;1383094119908601856;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
194569049;2021-04-16T16:16:03Z;1383091831337013254;It is so demoralizing to phone patients all day to beg them to take AZ  CovidVaccine  I was able to get some uptake  44 booked   but I ve been on the phone with patients for 10 hours  on my  day off   lucky my child  for whom it is April break  is understanding   156 doses to go  
355577666;2021-04-16T13:43:22Z;1383053405850112003;Dearest Ontarians  please don t shop around for your preferred  CovidVaccine  Every person who delays because they want a different jab makes someone under 55 years wait even longer for their chance  Please don t turn down AZ if you re eligible   Respectfully  everyone under 55 
790287205;2021-04-16T15:55:00Z;1383086531943010305;On the same day I received my 2nd Pfizer  CovidVaccine   my deep thanks to NHS  USA    Germany  I am really delighted EU countries are now rolling out  their vaccines fast  No one is fully safe till we are all  COVID19 safe in Europe  
4324916472;2021-04-16T15:52:38Z;1383085938897780741;It is so demoralizing to phone patients all day to beg them to take AZ  CovidVaccine  I was able to get some uptake  44 booked   but I ve been on the phone with patients for 10 hours  on my  day off   lucky my child  for whom it is April break  is understanding   156 doses to go  
2511386616;2021-04-16T15:45:47Z;1383084211070930954; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
22981690;2021-04-16T15:41:02Z;1383083016218611712; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
778240535593181184;2021-04-16T15:32:48Z;1383080946618884098;India is maintaining its fast pace in the world's  LargestVaccineDrive   Help the country further strengthen its fights against  COVID19 by registering for the  COVIDVaccine through       IndiaFightsCorona  Unite2FightCorona 
1197745132516212736;2021-04-16T15:28:05Z;1383079758984925186; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1019008388;2021-04-16T15:09:50Z;1383075167547580418;I    this story  This woman didn t get to have her wedding because of the  pandemic so she wore her wedding dress to get her  COVIDVaccine    
23471623;2021-04-16T14:58:46Z;1383072381032398851;It is so demoralizing to phone patients all day to beg them to take AZ  CovidVaccine  I was able to get some uptake  44 booked   but I ve been on the phone with patients for 10 hours  on my  day off   lucky my child  for whom it is April break  is understanding   156 doses to go  
2370645474;2021-04-16T14:55:01Z;1383071438068805634; lockdown2021 is BAD IDEA  Economy barely started recovering downturn  Again Excess panic coz of govt blunder of playing God pinning all hopes on  CovidVaccine Only solution to combat viruses   infections  Strengthen immunity  TrustAyurvedYog be stress free  Govts doing opposite
1093174646420180993;2021-04-16T14:20:15Z;1383062685898715136;Next week is  Red Sox Week at the Hynes  with 20 000 first dose  CovidVaccine appointments at the Hynes mass vaccination site in Boston reserved for communities of color  More info here    TrustTheFacts   LaVacunaSalvaVidas  TheVaccineSavesLives 
1054758560259813377;2021-04-16T13:37:23Z;1383051900958871554; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
2885971046;2021-04-16T13:21:46Z;1383047970904371206;India is maintaining its fast pace in the world's  LargestVaccineDrive  Help the country further strengthen its fights against  COVID19 by registering for the  COVIDVaccine through  or  App   IndiaFightsCorona  Unite2FightCorona 
1290217057573695489;2021-04-16T13:15:12Z;1383046317136506883;Although no scientists is willing to answer this question  are  CovidVaccine safe and effective  But the reality shows it's neither  With millions have been vaccinated  there is no signs of slowing the spread of the virus  If it is true what do we do then  
2815780763;2021-04-16T13:04:51Z;1383043712457048067;In his eagerness to attack skeptics on  for what  after reports of blood clots associated with   CovidVaccine  he sees as  vaccine cheerleading   anti  GMO hack  is amplifying antivaccine messaging  
2297823997;2021-04-16T12:41:45Z;1383037900422529026; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
516259473;2021-04-16T12:39:51Z;1383037421093154818;Say what  We are being told to brace for 1000 new covid cases a week when international travel opens up  Why would we put ourselves in that situation with a nonexistent vaccine plan   auspol  CovidVaccine
16635604;2021-04-16T12:27:05Z;1383034209967734786;The  CovidVaccine marketplace has flipped  Supply has dramatically increased and demand has decreased  The terrible messaging on vaccines by health  experts  is not helping  
66888234;2021-04-16T12:22:55Z;1383033160607358980;1st Dose Progress                 20 4   2nd Dose Progress                 8 6   As of Wednesday  14 Apr 2021  Note  percentages of 16  population only  Data sources in bio   CovidVaccine  COVID19  COVID19Ireland 
3228193563;2021-04-16T12:09:36Z;1383029810277023744;It s about time our elected MPs started demanding an exit plan from the unelected scientists of SAGE  just as this Congressman from Ohio does here   The 21st of June isn t an exit plan it s a tranquilliser    lockdown  CovidVaccine 
1277953280128122880;2021-04-16T12:01:40Z;1383027810613166086;India is maintaining its fast pace in the world's  LargestVaccineDrive  Help the country further strengthen its fights against  COVID19 by registering for the  COVIDVaccine through  or  App   IndiaFightsCorona  Unite2FightCorona 
949715054;2021-04-16T11:59:48Z;1383027343330058240;If you've not had it yet and you're in an eligible group  you can still get your free  COVIDVaccine    Visit  to find out how  
137363410;2021-04-16T11:56:35Z;1383026531556003844;Today we re inviting people aged 68 and 69 to register for your  COVIDVaccine  The quickest   easiest way to register is online  You'll need     PPSN    Eircode    Mobile number    Email address You will be vaccinated with the AstraZeneca vaccine  Register  
2834061999;2021-04-16T11:46:25Z;1383023973953372161; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
45793688;2021-04-16T11:41:40Z;1383022778966761475; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
117429250;2021-04-16T11:35:51Z;1383021313229524993;Dearest Ontarians  please don t shop around for your preferred  CovidVaccine  Every person who delays because they want a different jab makes someone under 55 years wait even longer for their chance  Please don t turn down AZ if you re eligible   Respectfully  everyone under 55 
1306828323058671616;2021-04-16T11:25:09Z;1383018621824233475; lockdown2021 is BAD IDEA  Economy barely started recovering downturn  Again Excess panic coz of govt blunder of playing God pinning all hopes on  CovidVaccine Only solution to combat viruses   infections  Strengthen immunity  TrustAyurvedYog be stress free  Govts doing opposite
2261278339;2021-04-16T11:24:30Z;1383018458925867008; lockdown2021 is BAD IDEA  Economy barely started recovering downturn  Again Excess panic coz of govt blunder of playing God pinning all hopes on  CovidVaccine Only solution to combat viruses   infections  Strengthen immunity  TrustAyurvedYog be stress free  Govts doing opposite
349883969;2021-04-16T11:22:41Z;1383018003349012481;1st Dose Progress                 20 4   2nd Dose Progress                 8 6   As of Wednesday  14 Apr 2021  Note  percentages of 16  population only  Data sources in bio   CovidVaccine  COVID19  COVID19Ireland 
821404655678877700;2021-04-16T10:57:16Z;1383011606624276483; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1253686918094581766;2021-04-16T10:42:44Z;1383007949522542596; News Alert  Serum Institute of India CEO Adar Poonawalla says US needs to lift its embargo on raw material exports to help ramp up  COVIDVaccine production  
393762976;2021-04-16T10:40:39Z;1383007424911601667;I understand the principle of the risk/ benefit argument around the  AstraZenaca  CovidVaccine but I am constantly hearing that over 50 s are also less likely to get clots  Can anyone explain on what basis less likely  Genuine question   auspol  FactsMatter
399637177;2021-04-16T10:28:46Z;1383004432393240581; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
1150653715356893184;2021-04-16T10:28:39Z;1383004405281148930;2nd dose of  CovidVaccine may be administered 4 8 weeks after the 1st dose  in the case of  Covishield   4 6 weeks after the 1st dose  in the case of  Covaxin  For enhanced protection  it is recommended that you take your 2nd covishield shot  6 8 weeks after your 1st dose  
222207235;2021-04-16T10:27:24Z;1383004087898279936;It s about time our elected MPs started demanding an exit plan from the unelected scientists of SAGE  just as this Congressman from Ohio does here   The 21st of June isn t an exit plan it s a tranquilliser    lockdown  CovidVaccine 
21497872;2021-04-16T10:20:39Z;1383002389800751105;In the wake of questions about the  AstraZeneca  CovidVaccine and in aid of the month of  Ramadan  RPLAN North West have produced a second leaflet for Renal Patients       For guidance on safe practice during  Ramadan  please visit the  website   
120430371;2021-04-16T10:13:31Z;1383000593581576196; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
23907461;2021-04-16T10:05:39Z;1382998614088175618;Say what  We are being told to brace for 1000 new covid cases a week when international travel opens up  Why would we put ourselves in that situation with a nonexistent vaccine plan   auspol  CovidVaccine
2438484356;2021-04-16T09:57:26Z;1382996547047133186;Thanks  giving us  opportunity to get this important  message out  Remember   CovidVaccine does NOT break fast  please TAKE IT when you're offered  If you develop ANY  COVID19 symptoms  BREAK the fast   StaySafe  FastSafely  ramadanmubarak  RamadanKareem  Ramadan2021  
2653016426;2021-04-16T09:39:50Z;1382992118927425540; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1014355824448188417;2021-04-16T09:12:07Z;1382985144575819776; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
2246689699;2021-04-16T09:09:44Z;1382984542659612675; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1009360441464754176;2021-04-16T09:04:10Z;1382983141426483200;Watch   Andhra Pradesh runs out of  CovidVaccine stocks  NDTV's Uma Sudhir brings in more details 
1287487612777791489;2021-04-16T09:00:26Z;1382982201302745090;Vaccinating the world's population is slowing down for safety   J   J and AstraZenica are being paused   Moderna and Pfizer should increase their production to fill the void    CovidVaccine  ONEV1  FreshVoicesRise 
709593360;2021-04-16T08:54:28Z;1382980700870217729; CovidVaccine registration UPDATE  You should really only register from 4pm onwards today because the EVDS system is in test mode until then  But  if you did register this morning  you'll be fine  Milani Wolmarans  the EVDS project manager  says you will NOT have to re register 
2359316641;2021-04-16T08:48:39Z;1382979239507603456; CovidVaccine registration UPDATE  You should really only register from 4pm onwards today because the EVDS system is in test mode until then  But  if you did register this morning  you'll be fine  Milani Wolmarans  the EVDS project manager  says you will NOT have to re register 
1241045619654852608;2021-04-16T08:39:19Z;1382976888000241668; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
277613279;2021-04-16T08:34:30Z;1382975675255169024; CovidVaccine registration UPDATE  You should really only register from 4pm onwards today because the EVDS system is in test mode until then  But  if you did register this morning  you'll be fine  Milani Wolmarans  the EVDS project manager  says you will NOT have to re register 
59367569;2021-04-16T08:27:15Z;1382973850472697858; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
253086457;2021-04-16T08:22:56Z;1382972767444856832; There is currently a wave of daily pregnant women coming into Ontario ICUs  many requiring ventilators  These women are getting extremely sick  very quickly       encourages pregnant ppl to be prioritized for   get the  CovidVaccine   COVID19ON 
258847825;2021-04-16T08:13:21Z;1382970354230988802; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
1273647043727306753;2021-04-16T08:11:28Z;1382969878915665921; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
=======
104577235;2021-04-17T13:26:56Z;1.38341E+18;Good news  Starting on Sunday  all Virginians over the age of 16 will be eligible for vaccines   You can find and schedule appointments directly through the Vaccinate Virginia vaccine system by visiting  or by calling 877 829 4682  CovidVaccine
273928529;2021-04-17T12:39:49Z;1.3834E+18;Health Canada has received a submission from Pfizer BioNTech to expand the use of its  CovidVaccine in individuals 12 years of age and older  The Department is currently reviewing this submission  
3257869126;2021-04-16T14:54:32Z;1.38307E+18;If you are having problems registering for your  COVIDVaccine on the site today  we have information on our website that may be useful         You can also call us on 1850241850 
211161295;2021-04-17T12:17:26Z;1.38339E+18;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
1495260666;2021-04-17T12:14:16Z;1.38339E+18; The Modi government  which sets much store on the Quad alliance  must ensure that the Biden Administration keeps to its committed word and immediately ensure supply of essential vaccine material to India      COVID19India  covidvaccine
184599763;2021-04-17T11:51:13Z;1.38339E+18;1st Dose Progress                 21 1   2nd Dose Progress                 8 8   As of Thursday  15 Apr 2021  Note  percentages of 16  population only  Data sources in bio   CovidVaccine  COVID19  COVID19Ireland 
1.3309E+18;2021-04-17T11:50:15Z;1.38339E+18;Economical situation in  Iran is so tense that people line up to buy chicken skin and can rarely provide bread  All this while Khamenei refuses to spend even a dollar for  CovidVaccine that will ease pressure and provide families safety during  Ramadan 
1.27823E+18;2021-04-17T11:37:57Z;1.38338E+18;About 5 Lakh  CovidVaccine doses have been arrived at Vijayawada  AP from Pune     IndiaFightsCorona 
8.5528E+17;2021-04-17T11:35:50Z;1.38338E+18;I understand the principle of the risk/ benefit argument around the  AstraZenaca  CovidVaccine but I am constantly hearing that over 50 s are also less likely to get clots  Can anyone explain on what basis less likely  Genuine question   auspol  FactsMatter
65941635;2021-04-17T11:33:07Z;1.38338E+18;Did you also take the  COVIDVaccine  Then  here's your chance to inspire millions to get  Vaccinated too  Share your pictures with an interesting tagline   you can stand a chance to win  5 000  Visit        
1.26782E+18;2021-04-17T11:21:26Z;1.38338E+18;  We are  InThisTogether to beat  COVID19 Tips     Maintain at least 6 feet of distance between yourself   others     Double mask for greater protection      Wash your hands or hand sanitizer    Staying safe     protects you    protects others   Dems4USA  CovidVaccine 
8.65E+17;2021-04-17T11:16:13Z;1.38338E+18;    Mask for Glasses Wearers    Covid 19  UKGiftAM  UKGiftHour  lockdowns   COVID 19  Sales  Corona  coronavirus  vaccination  giftideas  SaturdayMorning  gift  giveaway  royal  vaccine  GBNews  VaccinePassports  lockdowns  design  CovidVaccine  
8.65E+17;2021-04-16T11:38:36Z;1.38302E+18;     Mask for Glasses Wearers    Covid 19  UKGiftAM  UKGiftHour  lockdowns   COVID 19  Sales  Corona  coronavirus  vaccination  giftideas  FridayThoughts  giveaway  CovidVaccine  designs  fridaymorning  VaccinePassports  lockdowns  design   
8.65E+17;2021-04-16T09:26:11Z;1.38299E+18;     Mask for Glasses Wearers    Covid 19  UKGiftAM  UKGiftHour  lockdowns   COVID 19  Sales  Corona  coronavirus  vaccination  giftideas  FridayThoughts  giveaway  CovidVaccine  designs  fridaymorning  VaccinePassports  lockdowns  design   
8.65E+17;2021-04-16T21:33:23Z;1.38317E+18;     Mask for Glasses Wearers    Covid 19  UKGiftAM  UKGiftHour  lockdowns   COVID 19  Sales  Corona  coronavirus  vaccination  giftideas  FridayThoughts  gift  giveaway  CovidVaccine  designs  fridaymorning  VaccinePassports  lockdowns  design  
1.33739E+18;2021-04-17T11:10:54Z;1.38338E+18;Micheál Martin confirms that the president of the EU commission has informed him of plans to ramp up vaccinations for children through 2022 and 2023   CovidVaccine  Ireland  EndTheLockdown 
1.04094E+18;2021-04-17T11:07:41Z;1.38338E+18;I'd be fairly p ssed off if I was a teacher or a Garda reading that   CovidVaccine 
58281990;2021-04-16T16:36:09Z;1.3831E+18;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
8.14415E+17;2021-04-17T11:03:35Z;1.38338E+18;We don't have separate custom  vaccines for women  minorities and LGBTQ proves that the team of inventors was not inclusive enough  Atleast 3 social science   gender studies scientists must be made mandatory for every scientific project    CovidVaccine
8960282;2021-04-17T10:53:44Z;1.38337E+18;We've now administered almost 1 2M   CovidVaccine with 22  of the eligible population having had a 1st dose  The real measures of sickness  hospitalisations  ICU   mortality all radically reduced  Next week we commence those aged 65 69 
1.35729E+18;2021-04-17T10:50:27Z;1.38337E+18;A picture is worth a 1000 words    and we're very proud of this picture  proud to become a working group contributor for this singularly important effort in the interest of international public health      SHR  ID2020  VaccinePassports  CovidVaccine 
2525015851;2021-04-17T10:42:42Z;1.38337E+18;Just interrupted the reporter on live news because she asked about the safety of AZ vaccine  Never in 11 years of practicing medicine has a patient asked me which brand of life saving vaccine they d receive  If we want out of this pandemic  take the  CovidVaccine you re offered 
545305049;2021-04-17T10:27:13Z;1.38337E+18;FranceSoir   French Newspaper    has published a very interesting article on  SARS CoV 2 spike protein and has mentioned one of my papers on the topic  Thanks   COVID19  spikeprotein  medicine  coronavirus  Science  CovidVaccine  COVID19Vaccine  viruses 
1.36863E+18;2021-04-16T08:34:31Z;1.38298E+18;Today we re inviting people aged 68 and 69 to register for your  COVIDVaccine  The quickest   easiest way to register is online  You'll need     PPSN    Eircode    Mobile number    Email address You will be vaccinated with the AstraZeneca vaccine  Register  
7.16271E+17;2021-04-17T10:24:04Z;1.38337E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
2890689197;2021-04-17T09:54:48Z;1.38336E+18; COVIDVaccine registration is open for people aged 67 68   69  The quickest   easiest way to register is online   you'll need a    PPSN   Eircode   mobile number    email address   It's okay if you can't register today  registration will stay open   
1.07257E+18;2021-04-17T09:36:08Z;1.38335E+18;Hours after CM  YSJagan writing to PM Modi requesting dispatch of 60 Lakh doses of  vaccine  5 lakh  CovidVaccine arrived at Gannavaram airport of Vijayawada from Pune   COVIDEmergency  COVIDSecondWaveInIndia  AndhraPradesh 
2565913833;2021-04-16T10:00:29Z;1.383E+18;Yesterday over 30K people  aged 69  registered for  CovidVaccine  After a roller coaster week  the programme has again been reset to an exciting phase  as it now reaches the wider population  Today the online system is open for those aged 68 to register  Good days ahead 
172353671;2021-04-17T09:31:31Z;1.38335E+18;Election campaigns continue as COVID death tolls rise   ElectionCampaign  Covid 19  CovidVaccine   ElectionsinIndia  PMModi  SatishAcharya  NewsSting  
1.20647E+18;2021-04-17T08:56:42Z;1.38334E+18;Got my second dose of  CovidVaccine and also launched  CovidVaccination Centre for HWCs at Thizama  Kohima  I urge all those who're eligible to get vaccinated  Even after receiving one or both doses of the vaccine  please strictly follow  COVID19 protocol   guidelines   StaySafe 
1949847403;2021-04-17T08:46:11Z;1.38334E+18;We don't have separate custom  vaccines for women  minorities and LGBTQ proves that the team of inventors was not inclusive enough  Atleast 3 social science   gender studies scientists must be made mandatory for every scientific project    CovidVaccine
279369333;2021-04-17T08:40:43Z;1.38334E+18;I'm announcing today that any tourist coming into Alaska this summer at our major airports will be able to get a  CovidVaccine free of charge     akgov  Alaska  COVID19
1.36925E+18;2021-04-17T08:08:12Z;1.38333E+18;A picture is worth a 1000 words    and we're very proud of this picture  proud to become a working group contributor for this singularly important effort in the interest of international public health      SHR  ID2020  VaccinePassports  CovidVaccine 
114471835;2021-04-17T08:04:02Z;1.38333E+18;The sun shines on the righteous  here s Leeds vaccine bus lead nurse Jack   Parked in Chapeltown  Leeds this week   Dedication  empathy and true professionalism from all involved    CovidVaccine 
7.47398E+17;2021-04-17T07:38:32Z;1.38332E+18;We've now administered almost 1 2M   CovidVaccine with 22  of the eligible population having had a 1st dose  The real measures of sickness  hospitalisations  ICU   mortality all radically reduced  Next week we commence those aged 65 69 
250122449;2021-04-17T07:37:41Z;1.38332E+18;We've now administered almost 1 2M   CovidVaccine with 22  of the eligible population having had a 1st dose  The real measures of sickness  hospitalisations  ICU   mortality all radically reduced  Next week we commence those aged 65 69 
2402175344;2021-04-17T07:24:41Z;1.38332E+18;US efforts to prevent Europeans from getting Russia s  CovidVaccine by controlling EU centralized approval mechanism failed   Sweden Working With  Several  EU Nations on Russia's Sputnik Vaccine Talks   Bloomberg  
78241030;2021-04-17T07:06:49Z;1.38332E+18;Yes  we have lost  Vivek  That s unbearably saddening   but this crazy rumour linking his demise to his Vaccination is beyond absurd  Every single person at shoot  today asks me if it s true For the nth time They are not linked Pls get Vaccinated    CovidVaccine  CoronaSecondWave
300850155;2021-04-17T07:06:14Z;1.38332E+18;It s about time our elected MPs started demanding an exit plan from the unelected scientists of SAGE  just as this Congressman from Ohio does here   The 21st of June isn t an exit plan it s a tranquilliser    lockdown  CovidVaccine 
224975589;2021-04-17T04:25:07Z;1.38328E+18;Five lakh doses of  CovidVaccine arrived at  Gannavaram airport in  Vijaywada on  Saturday morning   Arrival of new stock gave relief to the state  which had exhausted it's stock on Thursday   
2805362076;2021-04-17T06:43:01Z;1.38331E+18;Health Canada has received a submission from Pfizer BioNTech to expand the use of its  CovidVaccine in individuals 12 years of age and older  The Department is currently reviewing this submission  
308151441;2021-04-17T06:28:07Z;1.38331E+18;Looking forward to chatting to many more inspiring   protected people in the Helix  today  A further almost 3 000 over 75 79 year olds will receive their 2nd dose  CovidVaccine  And today those aged 67 69 can register online at   
1.38256E+18;2021-04-17T05:42:24Z;1.38329E+18; CovidVaccine Update  As of now we have the following stocks   1 Covishield   3 25 lakh dose 2 Covaxin   2 lakh dose  Another batch of about one lakh Covaxin dose will arrive in a day or two   I request everyone eligible to please go in for your vaccination     IndiaFightsCorona
3180781356;2021-04-17T05:39:27Z;1.38329E+18;So Liberandus must be super happy with their adopted father Biden blocking raw material supplies to India's vaccines  not at all under lobby pressure of Pfizer wink wink   It's not sarcastic  they must be  as more Indian deaths would mean more propaganda    CovidVaccine
